Date,Country,City,no2_mean,Longitude,Latitude
2020-04-25,IN,Thiruvananthapuram,4.2,76.9570481,8.5058909
2020-04-26,IN,Thiruvananthapuram,3.7,76.9570481,8.5058909
2020-04-27,IN,Thiruvananthapuram,4.2,76.9570481,8.5058909
2020-04-28,IN,Thiruvananthapuram,4.9,76.9570481,8.5058909
2020-04-29,IN,Thiruvananthapuram,4.7,76.9570481,8.5058909
2020-04-30,IN,Thiruvananthapuram,4.9,76.9570481,8.5058909
2020-01-01,IN,Thrissur,4.8,76.2132542,10.5256264
2020-01-02,IN,Thrissur,4.9,76.2132542,10.5256264
2020-01-03,IN,Thrissur,3.5,76.2132542,10.5256264
2020-01-04,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-05,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-06,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-07,IN,Thrissur,3.5,76.2132542,10.5256264
2020-01-08,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-09,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-10,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-11,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-12,IN,Thrissur,3.5,76.2132542,10.5256264
2020-01-13,IN,Thrissur,3.5,76.2132542,10.5256264
2020-01-14,IN,Thrissur,3.4,76.2132542,10.5256264
2020-01-15,IN,Thrissur,13.6,76.2132542,10.5256264
2020-01-16,IN,Thrissur,15.2,76.2132542,10.5256264
2020-01-17,IN,Thrissur,20.0,76.2132542,10.5256264
2020-01-18,IN,Thrissur,12.7,76.2132542,10.5256264
2020-01-19,IN,Thrissur,15.5,76.2132542,10.5256264
2020-01-20,IN,Thrissur,20.0,76.2132542,10.5256264
2020-01-21,IN,Thrissur,12.9,76.2132542,10.5256264
2020-01-22,IN,Thrissur,14.6,76.2132542,10.5256264
2020-01-23,IN,Thrissur,13.1,76.2132542,10.5256264
2020-01-24,IN,Thrissur,61.5,76.2132542,10.5256264
2020-01-25,IN,Thrissur,44.0,76.2132542,10.5256264
2020-01-26,IN,Thrissur,39.3,76.2132542,10.5256264
2020-01-27,IN,Thrissur,23.2,76.2132542,10.5256264
2020-01-28,IN,Thrissur,13.9,76.2132542,10.5256264
2020-01-29,IN,Thrissur,10.7,76.2132542,10.5256264
2020-01-30,IN,Thrissur,9.7,76.2132542,10.5256264
2020-01-31,IN,Thrissur,8.5,76.2132542,10.5256264
2020-02-01,IN,Thrissur,8.5,76.2132542,10.5256264
2020-02-02,IN,Thrissur,8.0,76.2132542,10.5256264
2020-02-03,IN,Thrissur,7.5,76.2132542,10.5256264
2020-02-04,IN,Thrissur,7.9,76.2132542,10.5256264
2020-02-05,IN,Thrissur,8.3,76.2132542,10.5256264
2020-02-06,IN,Thrissur,7.5,76.2132542,10.5256264
2020-02-07,IN,Thrissur,7.6,76.2132542,10.5256264
2020-02-08,IN,Thrissur,6.9,76.2132542,10.5256264
2020-02-09,IN,Thrissur,6.9,76.2132542,10.5256264
2020-02-10,IN,Thrissur,7.0,76.2132542,10.5256264
2020-02-11,IN,Thrissur,7.5,76.2132542,10.5256264
2020-02-12,IN,Thrissur,6.8,76.2132542,10.5256264
2020-02-13,IN,Thrissur,6.9,76.2132542,10.5256264
2020-02-14,IN,Thrissur,7.0,76.2132542,10.5256264
2020-02-15,IN,Thrissur,6.9,76.2132542,10.5256264
2020-02-16,IN,Thrissur,7.2,76.2132542,10.5256264
2020-02-17,IN,Thrissur,7.1,76.2132542,10.5256264
2020-02-18,IN,Thrissur,7.0,76.2132542,10.5256264
2020-02-19,IN,Thrissur,7.6,76.2132542,10.5256264
2020-02-20,IN,Thrissur,6.6,76.2132542,10.5256264
2020-02-21,IN,Thrissur,6.2,76.2132542,10.5256264
2020-02-22,IN,Thrissur,8.3,76.2132542,10.5256264
2020-02-23,IN,Thrissur,7.4,76.2132542,10.5256264
2020-02-24,IN,Thrissur,7.9,76.2132542,10.5256264
2020-02-25,IN,Thrissur,7.9,76.2132542,10.5256264
2020-02-26,IN,Thrissur,6.5,76.2132542,10.5256264
2020-02-27,IN,Thrissur,6.5,76.2132542,10.5256264
2020-02-29,IN,Thrissur,6.4,76.2132542,10.5256264
2020-03-01,IN,Thrissur,6.0,76.2132542,10.5256264
2020-03-02,IN,Thrissur,5.4,76.2132542,10.5256264
2020-03-03,IN,Thrissur,6.2,76.2132542,10.5256264
2020-03-04,IN,Thrissur,5.6,76.2132542,10.5256264
2020-03-05,IN,Thrissur,5.6,76.2132542,10.5256264
2020-03-06,IN,Thrissur,5.3,76.2132542,10.5256264
2020-03-07,IN,Thrissur,5.2,76.2132542,10.5256264
2020-03-08,IN,Thrissur,5.0,76.2132542,10.5256264
2020-03-09,IN,Thrissur,5.1,76.2132542,10.5256264
2020-03-10,IN,Thrissur,5.0,76.2132542,10.5256264
2020-03-11,IN,Thrissur,4.8,76.2132542,10.5256264
2020-03-12,IN,Thrissur,4.8,76.2132542,10.5256264
2020-03-13,IN,Thrissur,4.8,76.2132542,10.5256264
2020-03-14,IN,Thrissur,4.9,76.2132542,10.5256264
2020-03-15,IN,Thrissur,5.0,76.2132542,10.5256264
2020-03-16,IN,Thrissur,5.0,76.2132542,10.5256264
2020-03-17,IN,Thrissur,5.1,76.2132542,10.5256264
2020-03-18,IN,Thrissur,5.1,76.2132542,10.5256264
2020-03-19,IN,Thrissur,5.2,76.2132542,10.5256264
2020-03-20,IN,Thrissur,5.1,76.2132542,10.5256264
2020-03-21,IN,Thrissur,5.1,76.2132542,10.5256264
2020-03-22,IN,Thrissur,4.7,76.2132542,10.5256264
2020-03-23,IN,Thrissur,4.7,76.2132542,10.5256264
2020-03-24,IN,Thrissur,4.5,76.2132542,10.5256264
2020-03-25,IN,Thrissur,4.5,76.2132542,10.5256264
2020-03-26,IN,Thrissur,4.5,76.2132542,10.5256264
2020-03-27,IN,Thrissur,4.4,76.2132542,10.5256264
2020-03-28,IN,Thrissur,4.4,76.2132542,10.5256264
2020-03-29,IN,Thrissur,4.3,76.2132542,10.5256264
2020-03-30,IN,Thrissur,4.2,76.2132542,10.5256264
2020-03-31,IN,Thrissur,2.5,76.2132542,10.5256264
2020-04-01,IN,Thrissur,2.4,76.2132542,10.5256264
2020-04-02,IN,Thrissur,2.3,76.2132542,10.5256264
2020-04-03,IN,Thrissur,1.1,76.2132542,10.5256264
2020-04-04,IN,Thrissur,0.6,76.2132542,10.5256264
2020-04-05,IN,Thrissur,2.2,76.2132542,10.5256264
2020-04-06,IN,Thrissur,1.7,76.2132542,10.5256264
2020-04-07,IN,Thrissur,1.7,76.2132542,10.5256264
2020-04-08,IN,Thrissur,1.5,76.2132542,10.5256264
2020-04-09,IN,Thrissur,1.5,76.2132542,10.5256264
2020-04-10,IN,Thrissur,1.8,76.2132542,10.5256264
2020-04-11,IN,Thrissur,2.3,76.2132542,10.5256264
2020-04-12,IN,Thrissur,2.2,76.2132542,10.5256264
2020-04-13,IN,Thrissur,2.4,76.2132542,10.5256264
2020-04-14,IN,Thrissur,2.3,76.2132542,10.5256264
2020-04-15,IN,Thrissur,2.4,76.2132542,10.5256264
2020-04-16,IN,Thrissur,2.4,76.2132542,10.5256264
2020-04-17,IN,Thrissur,2.2,76.2132542,10.5256264
2020-04-18,IN,Thrissur,2.1,76.2132542,10.5256264
2020-04-19,IN,Thrissur,2.1,76.2132542,10.5256264
2020-04-20,IN,Thrissur,2.3,76.2132542,10.5256264
2020-04-21,IN,Thrissur,2.4,76.2132542,10.5256264
2020-04-22,IN,Thrissur,2.9,76.2132542,10.5256264
2020-04-23,IN,Thrissur,2.5,76.2132542,10.5256264
2020-04-24,IN,Thrissur,2.3,76.2132542,10.5256264
2020-04-25,IN,Thrissur,2.4,76.2132542,10.5256264
2020-04-26,IN,Thrissur,2.6,76.2132542,10.5256264
2020-04-27,IN,Thrissur,2.5,76.2132542,10.5256264
2020-04-28,IN,Thrissur,2.5,76.2132542,10.5256264
2020-04-29,IN,Thrissur,2.7,76.2132542,10.5256264
2020-04-30,IN,Thrissur,2.5,76.2132542,10.5256264
2020-01-01,IN,Visakhapatnam,12.1,83.3012842,17.7231276
2020-01-02,IN,Visakhapatnam,12.8,83.3012842,17.7231276
2020-01-03,IN,Visakhapatnam,9.4,83.3012842,17.7231276
2020-01-04,IN,Visakhapatnam,9.1,83.3012842,17.7231276
2020-01-05,IN,Visakhapatnam,7.0,83.3012842,17.7231276
2020-01-06,IN,Visakhapatnam,8.6,83.3012842,17.7231276
2020-01-07,IN,Visakhapatnam,9.5,83.3012842,17.7231276
2020-01-08,IN,Visakhapatnam,8.8,83.3012842,17.7231276
2020-01-09,IN,Visakhapatnam,13.7,83.3012842,17.7231276
2020-01-10,IN,Visakhapatnam,10.0,83.3012842,17.7231276
2020-01-11,IN,Visakhapatnam,9.9,83.3012842,17.7231276
2020-01-12,IN,Visakhapatnam,11.2,83.3012842,17.7231276
2020-01-13,IN,Visakhapatnam,37.7,83.3012842,17.7231276
2020-01-14,IN,Visakhapatnam,21.4,83.3012842,17.7231276
2020-01-15,IN,Visakhapatnam,19.4,83.3012842,17.7231276
2020-01-16,IN,Visakhapatnam,11.7,83.3012842,17.7231276
2020-01-17,IN,Visakhapatnam,7.0,83.3012842,17.7231276
2020-01-18,IN,Visakhapatnam,9.3,83.3012842,17.7231276
2020-01-19,IN,Visakhapatnam,8.0,83.3012842,17.7231276
2020-01-20,IN,Visakhapatnam,9.4,83.3012842,17.7231276
2020-01-21,IN,Visakhapatnam,7.0,83.3012842,17.7231276
2020-01-22,IN,Visakhapatnam,7.8,83.3012842,17.7231276
2020-01-23,IN,Visakhapatnam,13.9,83.3012842,17.7231276
2020-01-24,IN,Visakhapatnam,13.0,83.3012842,17.7231276
2020-01-25,IN,Visakhapatnam,13.1,83.3012842,17.7231276
2020-01-26,IN,Visakhapatnam,21.2,83.3012842,17.7231276
2020-01-27,IN,Visakhapatnam,7.3,83.3012842,17.7231276
2020-01-28,IN,Visakhapatnam,25.1,83.3012842,17.7231276
2020-01-29,IN,Visakhapatnam,20.7,83.3012842,17.7231276
2020-01-30,IN,Visakhapatnam,20.7,83.3012842,17.7231276
2020-01-31,IN,Visakhapatnam,11.3,83.3012842,17.7231276
2020-02-01,IN,Visakhapatnam,15.1,83.3012842,17.7231276
2020-02-02,IN,Visakhapatnam,8.3,83.3012842,17.7231276
2020-02-03,IN,Visakhapatnam,7.5,83.3012842,17.7231276
2020-02-04,IN,Visakhapatnam,22.0,83.3012842,17.7231276
2020-02-05,IN,Visakhapatnam,27.1,83.3012842,17.7231276
2020-02-06,IN,Visakhapatnam,11.2,83.3012842,17.7231276
2020-02-07,IN,Visakhapatnam,10.3,83.3012842,17.7231276
2020-02-08,IN,Visakhapatnam,5.7,83.3012842,17.7231276
2020-02-09,IN,Visakhapatnam,7.1,83.3012842,17.7231276
2020-02-10,IN,Visakhapatnam,8.5,83.3012842,17.7231276
2020-02-11,IN,Visakhapatnam,9.2,83.3012842,17.7231276
2020-02-12,IN,Visakhapatnam,8.9,83.3012842,17.7231276
2020-02-13,IN,Visakhapatnam,34.0,83.3012842,17.7231276
2020-02-14,IN,Visakhapatnam,16.9,83.3012842,17.7231276
2020-02-15,IN,Visakhapatnam,26.1,83.3012842,17.7231276
2020-02-16,IN,Visakhapatnam,20.2,83.3012842,17.7231276
2020-02-17,IN,Visakhapatnam,24.0,83.3012842,17.7231276
2020-02-18,IN,Visakhapatnam,19.0,83.3012842,17.7231276
2020-02-19,IN,Visakhapatnam,9.3,83.3012842,17.7231276
2020-02-20,IN,Visakhapatnam,8.0,83.3012842,17.7231276
2020-02-21,IN,Visakhapatnam,10.3,83.3012842,17.7231276
2020-02-22,IN,Visakhapatnam,9.3,83.3012842,17.7231276
2020-02-23,IN,Visakhapatnam,13.6,83.3012842,17.7231276
2020-02-24,IN,Visakhapatnam,10.0,83.3012842,17.7231276
2020-02-25,IN,Visakhapatnam,11.9,83.3012842,17.7231276
2020-02-26,IN,Visakhapatnam,14.9,83.3012842,17.7231276
2020-02-27,IN,Visakhapatnam,7.0,83.3012842,17.7231276
2020-02-28,IN,Visakhapatnam,13.2,83.3012842,17.7231276
2020-02-29,IN,Visakhapatnam,8.8,83.3012842,17.7231276
2020-03-01,IN,Visakhapatnam,19.9,83.3012842,17.7231276
2020-03-02,IN,Visakhapatnam,11.7,83.3012842,17.7231276
2020-03-03,IN,Visakhapatnam,30.7,83.3012842,17.7231276
2020-03-04,IN,Visakhapatnam,14.0,83.3012842,17.7231276
2020-03-05,IN,Visakhapatnam,7.2,83.3012842,17.7231276
2020-03-06,IN,Visakhapatnam,5.7,83.3012842,17.7231276
2020-03-07,IN,Visakhapatnam,6.4,83.3012842,17.7231276
2020-03-08,IN,Visakhapatnam,15.3,83.3012842,17.7231276
2020-03-09,IN,Visakhapatnam,8.7,83.3012842,17.7231276
2020-03-10,IN,Visakhapatnam,9.1,83.3012842,17.7231276
2020-03-11,IN,Visakhapatnam,11.6,83.3012842,17.7231276
2020-03-12,IN,Visakhapatnam,10.6,83.3012842,17.7231276
2020-03-13,IN,Visakhapatnam,8.5,83.3012842,17.7231276
2020-03-14,IN,Visakhapatnam,11.1,83.3012842,17.7231276
2020-03-15,IN,Visakhapatnam,7.1,83.3012842,17.7231276
2020-03-16,IN,Visakhapatnam,9.3,83.3012842,17.7231276
2020-03-17,IN,Visakhapatnam,17.1,83.3012842,17.7231276
2020-03-18,IN,Visakhapatnam,23.2,83.3012842,17.7231276
2020-03-19,IN,Visakhapatnam,28.9,83.3012842,17.7231276
2020-03-20,IN,Visakhapatnam,11.9,83.3012842,17.7231276
2020-03-21,IN,Visakhapatnam,9.6,83.3012842,17.7231276
2020-03-22,IN,Visakhapatnam,14.4,83.3012842,17.7231276
2020-03-23,IN,Visakhapatnam,6.3,83.3012842,17.7231276
2020-03-24,IN,Visakhapatnam,19.2,83.3012842,17.7231276
2020-03-25,IN,Visakhapatnam,12.7,83.3012842,17.7231276
2020-03-26,IN,Visakhapatnam,11.5,83.3012842,17.7231276
2020-03-27,IN,Visakhapatnam,9.6,83.3012842,17.7231276
2020-03-28,IN,Visakhapatnam,9.8,83.3012842,17.7231276
2020-03-29,IN,Visakhapatnam,8.5,83.3012842,17.7231276
2020-03-30,IN,Visakhapatnam,11.3,83.3012842,17.7231276
2020-03-31,IN,Visakhapatnam,12.4,83.3012842,17.7231276
2020-04-01,IN,Visakhapatnam,14.4,83.3012842,17.7231276
2020-04-02,IN,Visakhapatnam,14.3,83.3012842,17.7231276
2020-04-03,IN,Visakhapatnam,14.0,83.3012842,17.7231276
2020-04-04,IN,Visakhapatnam,12.8,83.3012842,17.7231276
2020-04-05,IN,Visakhapatnam,14.8,83.3012842,17.7231276
2020-04-06,IN,Visakhapatnam,13.2,83.3012842,17.7231276
2020-04-07,IN,Visakhapatnam,11.5,83.3012842,17.7231276
2020-04-08,IN,Visakhapatnam,9.4,83.3012842,17.7231276
2020-04-09,IN,Visakhapatnam,14.9,83.3012842,17.7231276
2020-04-10,IN,Visakhapatnam,15.2,83.3012842,17.7231276
2020-04-11,IN,Visakhapatnam,11.9,83.3012842,17.7231276
2020-04-12,IN,Visakhapatnam,13.4,83.3012842,17.7231276
2020-04-13,IN,Visakhapatnam,14.4,83.3012842,17.7231276
2020-04-14,IN,Visakhapatnam,13.0,83.3012842,17.7231276
2020-04-15,IN,Visakhapatnam,14.5,83.3012842,17.7231276
2020-04-16,IN,Visakhapatnam,16.5,83.3012842,17.7231276
2020-04-17,IN,Visakhapatnam,14.9,83.3012842,17.7231276
2020-04-18,IN,Visakhapatnam,13.5,83.3012842,17.7231276
2020-04-19,IN,Visakhapatnam,14.0,83.3012842,17.7231276
2020-04-20,IN,Visakhapatnam,13.0,83.3012842,17.7231276
2020-04-21,IN,Visakhapatnam,10.6,83.3012842,17.7231276
2020-04-22,IN,Visakhapatnam,10.1,83.3012842,17.7231276
2020-04-23,IN,Visakhapatnam,11.1,83.3012842,17.7231276
2020-04-26,IN,Visakhapatnam,7.8,83.3012842,17.7231276
2020-04-27,IN,Visakhapatnam,8.0,83.3012842,17.7231276
2020-04-28,IN,Visakhapatnam,4.5,83.3012842,17.7231276
2020-04-29,IN,Visakhapatnam,5.1,83.3012842,17.7231276
2020-04-30,IN,Visakhapatnam,9.0,83.3012842,17.7231276
2020-01-01,IR,Arāk,45.0,49.6913344,34.0956347
2020-01-02,IR,Arāk,27.0,49.6913344,34.0956347
2020-01-03,IR,Arāk,42.0,49.6913344,34.0956347
2020-01-04,IR,Arāk,27.0,49.6913344,34.0956347
2020-01-05,IR,Arāk,27.0,49.6913344,34.0956347
2020-01-06,IR,Arāk,30.0,49.6913344,34.0956347
2020-01-07,IR,Arāk,42.0,49.6913344,34.0956347
2020-01-08,IR,Arāk,44.0,49.6913344,34.0956347
2020-01-09,IR,Arāk,33.0,49.6913344,34.0956347
2020-01-10,IR,Arāk,31.0,49.6913344,34.0956347
2020-01-11,IR,Arāk,28.0,49.6913344,34.0956347
2020-01-12,IR,Arāk,24.0,49.6913344,34.0956347
2020-01-13,IR,Arāk,44.0,49.6913344,34.0956347
2020-01-14,IR,Arāk,28.0,49.6913344,34.0956347
2020-01-15,IR,Arāk,39.0,49.6913344,34.0956347
2020-01-16,IR,Arāk,51.0,49.6913344,34.0956347
2020-01-17,IR,Arāk,28.0,49.6913344,34.0956347
2020-01-18,IR,Arāk,24.0,49.6913344,34.0956347
2020-01-19,IR,Arāk,22.0,49.6913344,34.0956347
2020-01-20,IR,Arāk,32.0,49.6913344,34.0956347
2020-01-21,IR,Arāk,36.0,49.6913344,34.0956347
2020-01-22,IR,Arāk,24.0,49.6913344,34.0956347
2020-01-23,IR,Arāk,24.0,49.6913344,34.0956347
2020-01-24,IR,Arāk,24.0,49.6913344,34.0956347
2020-01-25,IR,Arāk,43.0,49.6913344,34.0956347
2020-01-26,IR,Arāk,53.0,49.6913344,34.0956347
2020-01-27,IR,Arāk,46.0,49.6913344,34.0956347
2020-01-28,IR,Arāk,48.0,49.6913344,34.0956347
2020-01-29,IR,Arāk,30.0,49.6913344,34.0956347
2020-01-30,IR,Arāk,30.0,49.6913344,34.0956347
2020-01-31,IR,Arāk,27.0,49.6913344,34.0956347
2020-02-01,IR,Arāk,43.0,49.6913344,34.0956347
2020-02-02,IR,Arāk,21.0,49.6913344,34.0956347
2020-02-03,IR,Arāk,30.0,49.6913344,34.0956347
2020-02-04,IR,Arāk,36.0,49.6913344,34.0956347
2020-02-05,IR,Arāk,37.0,49.6913344,34.0956347
2020-02-06,IR,Arāk,42.0,49.6913344,34.0956347
2020-02-07,IR,Arāk,24.0,49.6913344,34.0956347
2020-02-08,IR,Arāk,21.0,49.6913344,34.0956347
2020-02-09,IR,Arāk,17.0,49.6913344,34.0956347
2020-02-10,IR,Arāk,24.0,49.6913344,34.0956347
2020-02-11,IR,Arāk,20.0,49.6913344,34.0956347
2020-02-12,IR,Arāk,15.0,49.6913344,34.0956347
2020-02-13,IR,Arāk,23.0,49.6913344,34.0956347
2020-02-14,IR,Arāk,20.0,49.6913344,34.0956347
2020-02-15,IR,Arāk,21.0,49.6913344,34.0956347
2020-02-16,IR,Arāk,26.0,49.6913344,34.0956347
2020-02-17,IR,Arāk,25.0,49.6913344,34.0956347
2020-02-18,IR,Arāk,34.0,49.6913344,34.0956347
2020-02-19,IR,Arāk,29.0,49.6913344,34.0956347
2020-02-20,IR,Arāk,26.0,49.6913344,34.0956347
2020-02-21,IR,Arāk,20.0,49.6913344,34.0956347
2020-02-22,IR,Arāk,28.0,49.6913344,34.0956347
2020-02-23,IR,Arāk,24.0,49.6913344,34.0956347
2020-02-24,IR,Arāk,21.0,49.6913344,34.0956347
2020-02-25,IR,Arāk,21.0,49.6913344,34.0956347
2020-02-26,IR,Arāk,19.0,49.6913344,34.0956347
2020-02-27,IR,Arāk,19.0,49.6913344,34.0956347
2020-02-28,IR,Arāk,22.0,49.6913344,34.0956347
2020-02-29,IR,Arāk,22.0,49.6913344,34.0956347
2020-03-01,IR,Arāk,20.0,49.6913344,34.0956347
2020-03-02,IR,Arāk,14.0,49.6913344,34.0956347
2020-03-03,IR,Arāk,14.0,49.6913344,34.0956347
2020-03-04,IR,Arāk,16.0,49.6913344,34.0956347
2020-03-05,IR,Arāk,18.0,49.6913344,34.0956347
2020-03-06,IR,Arāk,17.0,49.6913344,34.0956347
2020-03-07,IR,Arāk,16.0,49.6913344,34.0956347
2020-03-08,IR,Arāk,12.0,49.6913344,34.0956347
2020-03-09,IR,Arāk,24.0,49.6913344,34.0956347
2020-03-10,IR,Arāk,17.0,49.6913344,34.0956347
2020-03-11,IR,Arāk,18.0,49.6913344,34.0956347
2020-03-12,IR,Arāk,14.0,49.6913344,34.0956347
2020-03-13,IR,Arāk,21.0,49.6913344,34.0956347
2020-03-15,IR,Arāk,14.0,49.6913344,34.0956347
2020-03-16,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-14,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-15,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-16,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-17,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-18,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-19,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-20,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-21,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-22,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-23,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-24,IR,Arāk,14.0,49.6913344,34.0956347
2020-04-25,IR,Arāk,13.0,49.6913344,34.0956347
2020-04-26,IR,Arāk,18.0,49.6913344,34.0956347
2020-04-27,IR,Arāk,19.0,49.6913344,34.0956347
2020-04-28,IR,Arāk,19.0,49.6913344,34.0956347
2020-04-29,IR,Arāk,20.0,49.6913344,34.0956347
2020-04-30,IR,Arāk,19.0,49.6913344,34.0956347
2020-01-01,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-02,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-03,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-04,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-05,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-06,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-07,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-01-08,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-09,IR,Bandar Abbas,16.0,56.2781423,27.1793466
2020-01-10,IR,Bandar Abbas,16.0,56.2781423,27.1793466
2020-01-11,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-12,IR,Bandar Abbas,15.0,56.2781423,27.1793466
2020-01-13,IR,Bandar Abbas,16.0,56.2781423,27.1793466
2020-01-14,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-01-18,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-01-19,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-20,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-21,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-22,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-23,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-24,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-01-25,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-26,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-27,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-28,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-29,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-30,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-01-31,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-02-01,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-02-02,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-02-03,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-02-04,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-02-05,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-02-06,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-02-07,IR,Bandar Abbas,14.0,56.2781423,27.1793466
2020-02-08,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-02-09,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-02-10,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-02-12,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-13,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-14,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-15,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-16,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-17,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-18,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-19,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-20,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-21,IR,Bandar Abbas,11.0,56.2781423,27.1793466
2020-02-22,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-02-23,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-02-24,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-02-27,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-02-28,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-02-29,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-01,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-02,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-03,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-04,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-05,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-06,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-07,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-08,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-09,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-10,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-11,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-12,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-13,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-14,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-15,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-16,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-17,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-18,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-19,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-20,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-21,IR,Bandar Abbas,13.0,56.2781423,27.1793466
2020-03-22,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-23,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-24,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-25,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-26,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-27,IR,Bandar Abbas,12.0,56.2781423,27.1793466
2020-03-28,IR,Bandar Abbas,12.0,56.2781423,27.1793466
